other	635 490 682 503
room	688 494 736 503
happy	742 490 798 507
pink.	804 490 848 507
(ii)	118 531 144 548
If	151 531 168 544
he	171 531 193 544
painted	199 531 266 548
any	272 535 305 548
room	311 535 359 544
blue,	365 531 409 547
then	415 531 455 544
he	460 531 482 544
did	488 531 517 544
not	522 533 552 544
paint	558 531 603 548
any	609 535 642 548
other	648 532 695 544
room	700 535 749 544
jumping	753 531 831 548
yellow.	117 564 184 580
(iii)	118 606 151 622
If	157 606 174 618
he	178 605 200 618
painted	206 606 272 622
any	279 609 311 622
room	316 609 365 618
blue,	371 605 415 621
then	422 606 461 618
he	467 605 489 618
painted	495 606 561 622
at	567 608 584 618
least	590 605 631 618
one	637 609 670 618
room	675 609 724 618
happy	730 605 786 622
pink.	792 605 836 622
(iv)	118 647 149 664
If	155 647 173 660
he	177 647 198 660
painted	203 647 271 664
any	277 651 310 664
room	315 651 364 660
jumping	368 647 445 664
yellow,	451 647 519 664
then	526 647 564 660
he	570 647 592 660
painted	598 647 665 664
at	671 649 687 660
least	693 647 735 660
one	741 651 773 660
room	779 651 827 660
violet	117 679 169 692
latte.	175 679 219 692
(v)	118 721 143 737
If	150 721 166 734
he	170 721 192 734
painted	198 721 265 737
any	271 725 303 737
room	308 725 358 734
violet	363 721 416 734
latte,	421 721 465 737
then	472 721 511 734
he	517 721 539 734
painted	545 721 611 737
at	617 723 634 734
least	640 721 681 734
one	688 725 720 734
room	726 725 774 734
happy	780 721 836 738
pink.	117 753 162 770
(vi)	118 795 150 811
if	156 795 172 808
he	176 795 197 808
painted	203 795 270 811
any	276 799 309 812
room	314 799 363 808
happy	369 795 424 812
pink,	430 795 476 812
then	482 795 521 808
he	527 795 548 808
painted	554 795 622 811
at	628 796 645 808
least	650 795 691 808
rooms	697 799 754 808
happy	760 795 816 812
pink.	822 795 867 812
1)	118 837 135 852
Which	143 837 206 850
one	212 840 247 849
of	253 836 273 849
the	277 837 307 849
following	313 837 403 853
could	410 837 462 849
be	469 837 491 849
a	497 840 508 849
complete	515 837 601 853
list	607 837 637 849
of	642 836 663 849
the	667 837 697 849
number	703 837 780 849
of	786 836 807 849
rooms	811 840 871 849
and	118 869 153 882
colours	160 868 231 882
that	237 869 276 882
Mr	282 869 313 882
X	319 869 336 882
used	342 869 385 882
to	391 870 410 882
paint	416 869 467 885
some	473 872 522 882
of	528 869 549 882
the	553 869 583 882
rooms	589 872 649 882
of	656 869 676 882
his	681 869 708 882
house?	714 869 780 882

